CTRLM_TABLE_NAME,JOB_NAME,SCRIPT_NAME,DESCRIPTION,CRITICAL_LONG_RUN_JOBS_FLAG,THRESHOLD_RUN_TIME,CRITICAL_NOT_STARTED_JOBS_FLAG,FROM_TIME,THRESHOLD_START_TIME,EXCLUDE_JOBS_FLAG,RESTATMENT_RUN_TIME,RESTATMENT_START_TIME,FISCAL_YEAR_END_RUN_TIME,FISCAL_YEAR_END_START_TIME
ADWGGKK5@ETL01,ADWGJK52,adwgk52_opt_ld_cmb_prmn_f.sh,OPT_COMB_PRMTN_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK53,adwgk53_opt_cmb_prmn_f_flt.sh,OPT_COMB_PRMTN_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK54,adwgk54_opt_ld_st_prmtn_f.sh,Load process for OPT_SHORT_PRMTN_FCT[FCT],N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK55,adwgk55_opt_brnd_basln_sf.sh,OPT_BRAND_BASLN_FCT [SFCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK56,adwgk56_opt_brnd_basln_f.sh,OPT_BRAND_BASLN_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK57,adwgk57_opt_brnd_basln_if.sh,OPT_BRAND_BASLN_IFCT [IFCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK58,adwgk58_opt_brnd_basln_flt.sh,OPT_BRAND_BASLN_IFCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK59,adwgk59_opt_plan_sp_sf.sh,OPT_PLAN_SHPMT_PATRN_FCT [SFCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK60,adwgk60_opt_plan_sp_f.sh,OPT_PLAN_SHPMT_PATRN_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK61,adwgk61_opt_ld_actvy_rsd.sh,OPT_ACTVY_REVSD_PLC [PLC],N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK62,adwgk62_opt_plan_sf.sh,Load process for OPT_PLAN_FCT [SFCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK63,adwgk63_opt_plan_f.sh,Load process for OPT_PLAN_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK64,adwgk64_opt_ext_plan_mth_f.sh,OPT_PLAN_MTH_FCT [EXT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK65,adwgk65_opt_cdc_plan_mth_f.sh,CDC process for OPT_PLAN_MTH_FCT [CDC],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK66,adwgk66_opt_plan_mth_f.sh,Load process for OPT_PLAN_MTH_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK67,adwgk67_opt_plan_mth_f_agg.sh,Post process for OPT_PLAN_MTH_FCT,Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK68,adwgk68_opt_fund_mth_f.sh,Load process for OPT_FUND_MTH_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK69,adwgk69_opt_prmtn_prod_bas.sh,Load process for OPT_PRMTN_PROD_BASLN_SFCT,N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK70,adwgk70_opt_actvy_gtin_br.sh,OPT_ACTVY_GTIN_BRAND_SFCT,Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK71,adwgk71_opt_actvy_sm_f.sh,OPT_ACTVY_SPNDG_MTH_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK72,adwgk72_opt_actvy_spndg_gt.sh,OPT_ACTVY_SPNDG_GTIN_SFCT,Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK73,adwgk73_opt_actvy_spndg_mt.sh,OPT_ACTVY_SPNDG_MTH_SFCT,Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK74,adwgk74_opt_fund_gs_f.sh,OPT_FUND_GEN_SPNDG_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK75,adwgk75_opt_hyper_plan_f.sh,OPT_HYPER_PLAN_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK76,adwgk76_opt_fund_accr_if.sh,OPT_FUND_ACCRL_IFCT,N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK77,adwgk77_opt_ld_actvy_gn_sf.sh,Load process for OPT_ACTVY_GTIN_FCT[SFCT],N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK78,adwgk78_opt_ld_actvy_gn_f.sh,Load process for OPT_ACTVY_GTIN_FCT[FCT],N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK79,adwgk79_opt_ex_short_prmtn.sh,Extract process for OPT_SHORT_PRMTN_FCT,N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK80,adwgk80_opt_cdc_shrt_prmtn.sh,CDC process for OPT_SHORT_PRMTN_FCT,N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK81,adwgk81_opt_ex_actvy_gtin.sh,Extract for OPT_ACTVY_GTIN_FCT,N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK82,adwgk82_opt_cdc_actvy_gtin.sh,CDC for OPT_ACTVY_GTIN_FCT,N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK83,adwgk83_opt_ex_prmtn_prod.sh,Extract process for OPT_PRMTN_PROD_FCT,N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK84,adwgk84_opt_cdc_prmtn_pro.sh,CDC process for OPT_PRMTN_PROD_FCT,N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK85,adwgk85_opt_ld_itm_acl_g.sh,Load process for OPT_INTMD_ACCRL_GTIN_FCT,N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK86,adwgk86_opt_ld_fud_acl_g.sh,Load process for OPT_FUND_ACCRL_GTIN_IFCT,N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK87,adwgk87_opt_acrl_prod_if.sh,Load process for OPT_ACCRL_PROD_IFCT,N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK88,adwgk88_opt_fund_brand_s.sh,OPT_FUND_BRAND_SFCT,Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK89,adwgk89_opt_fund_gen_mt_s.sh,OPT_FUND_GEN_MTH_SFCT,Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK90,adwgk90_opt_fund_gen_sp_fs.sh,OPT_FUND_GEN_SPNDG_FY_SFCT,Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK91,adwgk91_opt_fund_gen_spndg.sh,OPT_FUND_GEN_SPNDG_SFCT,Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK92,adwgk92_opt_sfct_fnshd.sh,SFCT LOAD FINISHED,N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK93,adwgk93_opt_fund_gen_sp_ff.sh,OPT_FUND_GEN_SPNDG_FY_FCT,Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK94,adwgk94_opt_prmtn_prod_s1.sh,Load stage data for OPT_PRMTN_PROD_SFCT_1,Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK95,adwgk95_opt_prmtn_disc_tf.sh,Load stage data for OPT_PRMTN_DISC_TFADS,Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK96,adwgk96_opt_prmtn_prod_s2.sh,Load stage data for OPT_PRMTN_PROD_SFCT_2,Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK97,adwgk97_opt_ld_act_cost_tf.sh,Load stage data for OPT_ACTVY_VAR_COST_TFADS,N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK98,adwgk98_opt_ld_fud_prd_if.sh,Load data for OPT_FUND_PROD_IFCT,Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK99,adwgk99_opt_end_fct_load.sh,End job of fact loading process,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKA0,adwgka0_opt_rfrsh_mv01.sh,Refresh MV OPT_FILTR_LKP_MV01,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKA1,adwgka1_opt_rfrsh_mv02.sh,Refresh MV OPT_FILTR_LKP_MV02,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKA2,adwgka2_opt_prmtn_gtin_sf.sh,Load data OPT_PRMTN_GTIN_MTH_SFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKA3,adwgka3_opt_usr_trct_f.sh,Load data OPT_USER_TRCT_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKA4,adwgka4_opt_ld_aa_pre_prc.sh,Load data OPT_AA_PRE_PRCSS,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKA5,adwgka5_opt_ld_centl_bank.sh,Load data OPT_FUND_CENTL_BANK_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKA6,adwgka6_opt_ld_ann_agmt_sf.sh,Load data OPT_ANN_AGRMT_PROD_MTH_SFCT,Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKA7,adwgka7_opt_ld_efsr_incrm.sh,Load data OPT_EFSR_INCRM_VOL_VW,Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKA8,adwgka8_opt_ld_pymt_line_f.sh,Load data OPT_PRMTN_PYMT_LINE_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKA9,adwgka9_opt_rfrsh_mv03.sh,Refresh MV OPT_FILTR_LKP_MV03,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKB0,adwgkb0_opt_bpt_gc_send.sh,A Dummy job to send GCs for BPT extraction,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKB2,adwgkb2_opt_prmtn_dim_agg.sh,Post process for OPT_PRMTN_DIM,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKB3,adwgkb3_opt_fd_gen_agg_f.sh,Aggregation for OPT_FUND_GEN_SPNDG_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKB4,adwgkb4_opt_actvy_sp_agg_f.sh,Aggregation for OPT_ACTVY_SPNDG_MTH_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKB5,adwgkb5_opt_prd_bsn_svp_f.sh,Aggregation for OPT_PROD_BASLN_FCT SVP,Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKB6,adwgkb6_opt_ld_pp_estmt_sf.sh,Load data OPT_PRMTN_PROD_ESTMT_SFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKB7,adwgkb7_opt_ld_pp_actl_sf.sh,Load data OPT_PRMTN_PROD_ACTL_SFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKB8,adwgkb8_opt_ld_fd_pymt_m_f.sh,Load data OPT_FUND_PYMT_MTH_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKC0,adwgkc0_opt_fund_accrl_sf.sh,Load data OPT_FUND_ACCRL_SFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKC1,adwgkc1_opt_frct_lbnb_sf.sh,Load data OPT_FUND_FRCST_LBNB_SFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKC2,adwgkc2_opt_frct_lbnbfi_sf.sh,Load data OPT_FUND_FRCST_LBNBFI_SFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKC3,adwgkc3_opt_prod_lbnb_sf.sh,Load data OPT_FUND_PROD_LBNB_SFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKC4,adwgkc4_opt_brand_lbnb_sf.sh,Load data OPT_FUND_BRAND_LBNB_SFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJKC5,adwgkc5_opt_prod_msng_gtin.sh,Load data OPT_PROD_MSNG_FUND_GTIN_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK00,adwgk00_opt_begin_fct_load.sh,Triger job for fact loading process,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK01,adwgk01_opt_tnsfr_sf.sh,Load process for OPT_TNSFR_FCT [SFCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK02,adwgk02_opt_pymt_sf.sh,Load process for OPT_PYMT_FCT [SFCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK03,adwgk03_opt_fund_sf.sh,Load process for OPT_FUND_FCT [SFCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK04,adwgk04_opt_prmtn_pymt_sf.sh,Load process for OPT_PRMTN_PYMT_FCT [SFCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK05,adwgk05_opt_pymt_split_sf.sh,Load process for OPT_PYMT_SPLIT_FCT [SFCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK06,adwgk06_opt_actvy_sf.sh,Load process for OPT_ACTVY_FCT [SFCT],Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK07,adwgk07_opt_prmtn_prod_sf.sh,Load process for OPT_PRMTN_PROD_FCT [SFCT],Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK08,adwgk08_opt_prmtn_sf.sh,Load process for OPT_PRMTN_FCT [SFCT],Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK09,adwgk09_opt_accrl_sf.sh,Load process for OPT_ACCRL_FCT[SFCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK10,adwgk10_opt_estmt_incrm_sf.sh,Load process for OPT_ESTMT_INCRM_FCT[SFCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK11,adwgk11_opt_prod_basln_sf.sh,Load process for OPT_PROD_BASLN_FCT[SFCT],Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK12,adwgk12_opt_tnsfr_f.sh,Load process for OPT_TNSFR_FCT [FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK13,adwgk13_opt_pymt_f.sh,Load process for OPT_PYMT_FCT [FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK14,adwgk14_opt_fund_f.sh,Load process for OPT_FUND_FCT [FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK15,adwgk15_opt_prmtn_pymt_f.sh,Load process for OPT_PRMTN_PYMT_FCT [FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK16,adwgk16_opt_pymt_split_f.sh,Load process for OPT_PYMT_SPLIT_FCT [FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK17,adwgk17_opt_actvy_f.sh,Load process for OPT_ACTVY_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK18,adwgk18_opt_prmtn_prod_f.sh,Load process for OPT_PRMTN_PROD_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK19,adwgk19_opt_prmtn_f.sh,Load process for OPT_PRMTN_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK20,adwgk20_opt_fund_accrl_f.sh,Load process for OPT_FUND_ACCRL_FCT[FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK21,adwgk21_opt_estmt_incrm_f.sh,Load process for OPT_ESTMT_INCRM_FCT[FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK22,adwgk22_opt_prod_basln_f.sh,Load process for OPT_PROD_BASLN_FCT[FCT],Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK23,adwgk23_opt_fund_agg.sh,Load process for OPT_FUND_FCT [AGG],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK24,adwgk24_opt_actvy_agg.sh,Load process for OPT_ACTVY_FCT [AGG],Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK25,adwgk25_opt_tnsfr_flt.sh,Load process for OPT_TNSFR_FCT [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK26,adwgk26_opt_pymt_flt.sh,Load process for OPT_PYMT_FCT [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK27,adwgk27_opt_fund_flt.sh,Load process for OPT_FUND_FCT [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK28,adwgk28_opt_fund_ifct.sh,Load process for OPT_FUND_IFCT [IFCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK29,adwgk29_opt_prmtn_pymt_flt.sh,OPT_PRMTN_PYMT_FCT [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK30,adwgk30_opt_actvy_flt.sh,Load process for OPT_ACTVY_FCT [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK31,adwgk31_opt_prmtn_prod_flt.sh,OPT_PRMTN_PROD_FCT [FLT_LKP],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK32,adwgk32_opt_prmtn_flt.sh,Load process for OPT_PRMTN_FCT [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK33,adwgk33_opt_accrl_flt.sh,Load process for OPT_ACCRL_FCT [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK34,adwgk34_opt_actvy_prod_sf.sh,Load process for OPT_ACTVY_PROD_FCT[SFCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK35,adwgk35_opt_actvy_prod_f.sh,Load process for OPT_ACTVY_PROD_FCT[FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK36,adwgk36_opt_actvy_prod_flt.sh,OPT_ACTVY_PROD_FCT [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK37,adwgk37_opt_prmtn_agg.sh,Load process for OPT_PRMTN_FCT [AGG],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK38,adwgk38_opt_ld_st_prmtn_sf.sh,Load process for OPT_SHORT_PRMTN_FCT[SFCT],Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK39,adwgk39_opt_adopt_f.sh,Load process for OPT_ADPT_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK40,adwgk40_opt_frcst_sf.sh,Load process for OPT_FUND_FRCST_FCT[SFCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK41,adwgk41_opt_frcst_f.sh,Load process for OPT_FUND_FRCST_FCT [FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK43,adwgk43_opt_frcst_bf.sh,Load process for OPT_BOOK_FRCST_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK44,adwgk44_opt_actvy_sm_flt.sh,OPT_ACTVY_SPNDG_MTH_FCT  [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK45,adwgk45_opt_fund_gs_flt.sh,OPT_FUND_GEN_SPNDG_FCT [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK46,adwgk46_opt_shpmt_af_f.sh,OPT_SHPMT_ACTL_FRCST_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK47,adwgk47_opt_shpmt_af_flt.sh,OPT_SHPMT_ACTL_FRCST_FCT [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK48,adwgk48_opt_sh_at_fcs_mv.sh,OPT_REFRESH_MV[OPT_SHPMT_ACTL_FRCST_MV01],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK49,adwgk49_opt_prmt_prod_flt.sh,OPT_PRMTN_PROD_FLTR_LKP [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK50,adwgk50_opt_ext_cmb_prmn_f.sh,OPT_COMB_PRMTN_FCT [EXT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK51,adwgk51_opt_cdc_cmb_prmn_f.sh,OPT_COMB_PRMTN_FCT [CDC],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK52,adwgk52_opt_ld_cmb_prmn_f.sh,OPT_COMB_PRMTN_FCT [FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK53,adwgk53_opt_cmb_prmn_f_flt.sh,OPT_COMB_PRMTN_FCT [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK54,adwgk54_opt_ld_st_prmtn_f.sh,Load process for OPT_SHORT_PRMTN_FCT[FCT],Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK55,adwgk55_opt_brnd_basln_sf.sh,OPT_BRAND_BASLN_FCT [SFCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK56,adwgk56_opt_brnd_basln_f.sh,OPT_BRAND_BASLN_FCT [FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK57,adwgk57_opt_brnd_basln_if.sh,OPT_BRAND_BASLN_IFCT [IFCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK58,adwgk58_opt_brnd_basln_flt.sh,OPT_BRAND_BASLN_IFCT [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK59,adwgk59_opt_plan_sp_sf.sh,OPT_PLAN_SHPMT_PATRN_FCT [SFCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK60,adwgk60_opt_plan_sp_f.sh,OPT_PLAN_SHPMT_PATRN_FCT [FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK61,adwgk61_opt_ld_actvy_rsd.sh,OPT_ACTVY_REVSD_PLC [PLC],Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK62,adwgk62_opt_plan_sf.sh,Load process for OPT_PLAN_FCT [SFCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK63,adwgk63_opt_plan_f.sh,Load process for OPT_PLAN_FCT [FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK64,adwgk64_opt_ext_plan_mth_f.sh,OPT_PLAN_MTH_FCT [EXT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK65,adwgk65_opt_cdc_plan_mth_f.sh,CDC process for OPT_PLAN_MTH_FCT [CDC],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK66,adwgk66_opt_plan_mth_f.sh,Load process for OPT_PLAN_MTH_FCT [FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK67,adwgk67_opt_plan_mth_f_agg.sh,Post process for OPT_PLAN_MTH_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK68,adwgk68_opt_fund_mth_f.sh,Load process for OPT_FUND_MTH_FCT [FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK69,adwgk69_opt_prmtn_prod_bas.sh,Load process for OPT_PRMTN_PROD_BASLN_SFCT,Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK70,adwgk70_opt_actvy_gtin_br.sh,OPT_ACTVY_GTIN_BRAND_SFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK71,adwgk71_opt_actvy_sm_f.sh,OPT_ACTVY_SPNDG_MTH_FCT [FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK72,adwgk72_opt_actvy_spndg_gt.sh,OPT_ACTVY_SPNDG_GTIN_SFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK73,adwgk73_opt_actvy_spndg_mt.sh,OPT_ACTVY_SPNDG_MTH_SFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK74,adwgk74_opt_fund_gs_f.sh,OPT_FUND_GEN_SPNDG_FCT [FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK75,adwgk75_opt_hyper_plan_f.sh,OPT_HYPER_PLAN_FCT [FCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK76,adwgk76_opt_fund_accr_if.sh,OPT_FUND_ACCRL_IFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK77,adwgk77_opt_ld_actvy_gn_sf.sh,Load process for OPT_ACTVY_GTIN_FCT[SFCT],N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK78,adwgk78_opt_ld_actvy_gn_f.sh,Load process for OPT_ACTVY_GTIN_FCT[FCT],Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK79,adwgk79_opt_ex_short_prmtn.sh,Extract process for OPT_SHORT_PRMTN_FCT,Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK80,adwgk80_opt_cdc_shrt_prmtn.sh,CDC process for OPT_SHORT_PRMTN_FCT,Y,40,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK81,adwgk81_opt_ex_actvy_gtin.sh,Extract for OPT_ACTVY_GTIN_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK82,adwgk82_opt_cdc_actvy_gtin.sh,CDC for OPT_ACTVY_GTIN_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK83,adwgk83_opt_ex_prmtn_prod.sh,Extract process for OPT_PRMTN_PROD_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK84,adwgk84_opt_cdc_prmtn_pro.sh,CDC process for OPT_PRMTN_PROD_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK85,adwgk85_opt_ld_itm_acl_g.sh,Load process for OPT_INTMD_ACCRL_GTIN_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK86,adwgk86_opt_ld_fud_acl_g.sh,Load process for OPT_FUND_ACCRL_GTIN_IFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK87,adwgk87_opt_acrl_prod_if.sh,Load process for OPT_ACCRL_PROD_IFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK88,adwgk88_opt_fund_brand_s.sh,OPT_FUND_BRAND_SFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK89,adwgk89_opt_fund_gen_mt_s.sh,OPT_FUND_GEN_MTH_SFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK90,adwgk90_opt_fund_gen_sp_fs.sh,OPT_FUND_GEN_SPNDG_FY_SFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK91,adwgk91_opt_fund_gen_spndg.sh,OPT_FUND_GEN_SPNDG_SFCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK92,adwgk92_opt_sfct_fnshd.sh,SFCT LOAD FINISHED,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK93,adwgk93_opt_fund_gen_sp_ff.sh,OPT_FUND_GEN_SPNDG_FY_FCT,N,60,N,,,N,,,,
ADWGGKKF@ETL01,ADWGJK94,adwgk94_opt_prmtn_prod_s1.sh,Load stage data for OPT_PRMTN_PROD_SFCT_1,Y,40,N,,,N,,,,
