ELAPSED_RUNTIME,DELETE_FLAG,AVG_START_TIME,AVG_RUNTIME,TIME_ZONE,PRIORITY,CYCLIC,MAX_RERUN,END_TIME,START_TIME,FROM_TIME,STATUS,STATE,ODATE,MEMNAME,JOB_NAME,ORDER_TABLE,ORDER_ID,JOB_ID,GROUP_NAME
1928,0,183730.0,42, ,AA,0,0,2.01906E+13,2.01906E+13,1830,Ended OK,Run (2) ,190623,sebl5103_optima_actuals.sh,SEBLJ5103d,SEBLG408@SDHN5569,4c3kf,9905,SEBLG408@SDHN5569
35448,0,193000.0,428, ,AA,0,0,2.01906E+13,2.01906E+13,1930,Ended OK,Run (2) ,190623,sebl5103_optima_actuals.sh,SEBLJ5103u,SEBLG409@SDHN5569,4c3mw,20519,SEBLG409@SDHN5569
1600,0,125109.0,26, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5104_tfm_act_pay_imp.bat,SEBLJ5104a,SEBLG407@-SIEBEL016,4c44r,6992,SEBLG407@-SIEBEL016
800,0,130408.0,10, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5104_tfm_act_pay_imp.bat,SEBLJ5104b,SEBLG407@-SIEBEL016,4c44s,312,SEBLG407@-SIEBEL016
1100,0,233445.0,21, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5104_tfm_act_pay_imp.bat,SEBLJ5104c,SEBLG410@-SIEBEL012,4c3fh,8884,SEBLG410@-SIEBEL012
1300,0,183835.0,21, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5104_tfm_act_pay_imp.bat,SEBLJ5104d,SEBLG408@-SIEBEL014,4c3hw,10344,SEBLG408@-SIEBEL014
1000,0,193428.0,18, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5104_tfm_act_pay_imp.bat,SEBLJ5104u,SEBLG409@-SIEBEL018,4c3t9,3140,SEBLG409@-SIEBEL018
15018,0,125138.0,426, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5105_optima_act_hdr.sh,SEBLJ5105a,SEBLG407@SDHN5569,4c40t,14415,SEBLG407@SDHN5569
6389,0,130421.0,157, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5105_optima_act_hdr.sh,SEBLJ5105b,SEBLG407@SDHN5569,4c40u,23620,SEBLG407@SDHN5569
6743,0,233508.0,243, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5105_optima_act_hdr.sh,SEBLJ5105c,SEBLG410@SDHN5569,4c3ow,1256,SEBLG410@SDHN5569
1107,0,183859.0,211, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5105_optima_act_hdr.sh,SEBLJ5105d,SEBLG408@SDHN5569,4c3kg,12087,SEBLG408@SDHN5569
11158,0,193447.0,327, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5105_optima_act_hdr.sh,SEBLJ5105u,SEBLG409@SDHN5569,4c3mx,2501,SEBLG409@SDHN5569
1200,0,125617.0,12, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5106_tfm_act_hdr_upd.bat,SEBLJ5106a,SEBLG407@-SIEBEL016,4c44t,10664,SEBLG407@-SIEBEL016
600,0,130630.0,7, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5106_tfm_act_hdr_upd.bat,SEBLJ5106b,SEBLG407@-SIEBEL016,4c44u,2424,SEBLG407@-SIEBEL016
800,0,233754.0,10, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5106_tfm_act_hdr_upd.bat,SEBLJ5106c,SEBLG410@-SIEBEL012,4c3fi,15780,SEBLG410@-SIEBEL012
600,0,184133.0,9, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5106_tfm_act_hdr_upd.bat,SEBLJ5106d,SEBLG408@-SIEBEL014,4c3hx,10664,SEBLG408@-SIEBEL014
700,0,193820.0,8, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5106_tfm_act_hdr_upd.bat,SEBLJ5106u,SEBLG409@-SIEBEL018,4c3ta,8672,SEBLG409@-SIEBEL018
1490,0,93409.0,216, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5107_optima_cst_inv.sh,SEBLJ5107a,SEBLG407@SDHN5569,4c40v,17129,SEBLG407@SDHN5569
10192,0,93000.0,353, ,AA,0,0,2.01906E+13,2.01906E+13,930,Ended OK,Run (2) ,190623,sebl5107_optima_cst_inv.sh,SEBLJ5107b,SEBLG407@SDHN5569,4c40w,12846,SEBLG407@SDHN5569
3016,0,200000.0,28, ,AA,0,0,2.01906E+13,2.01906E+13,2000,Ended OK,Run (2) ,190623,sebl5107_optima_cst_inv.sh,SEBLJ5107c,SEBLG410@SDHN5569,4c3ox,9452,SEBLG410@SDHN5569
2310,0,140000.0,37, ,AA,0,0,2.01906E+13,2.01906E+13,1400,Ended OK,Run (2) ,190623,sebl5107_optima_cst_inv.sh,SEBLJ5107d,SEBLG408@SDHN5569,4c3kh,25483,SEBLG408@SDHN5569
22205,0,140000.0,628, ,AA,0,0,2.01906E+13,2.01906E+13,1400,Ended OK,Run (2) ,190623,sebl5107_optima_cst_inv.sh,SEBLJ5107u,SEBLG409@SDHN5569,4c3my,25482,SEBLG409@SDHN5569
1200,0,93630.0,10, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5108_tfm_csi_stat_upd.bat,SEBLJ5108a,SEBLG407@-SIEBEL016,4c44v,10720,SEBLG407@-SIEBEL016
1400,0,93354.0,14, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5108_tfm_csi_stat_upd.bat,SEBLJ5108b,SEBLG407@-SIEBEL016,4c44w,11024,SEBLG407@-SIEBEL016
800,0,200029.0,8, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5108_tfm_csi_stat_upd.bat,SEBLJ5108c,SEBLG410@-SIEBEL012,4c3fj,5376,SEBLG410@-SIEBEL012
1100,0,140037.0,16, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5108_tfm_csi_stat_upd.bat,SEBLJ5108d,SEBLG408@-SIEBEL014,4c3hy,3968,SEBLG408@-SIEBEL014
1700,0,140629.0,11, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5108_tfm_csi_stat_upd.bat,SEBLJ5108u,SEBLG409@-SIEBEL018,4c3tb,11624,SEBLG409@-SIEBEL018
143,0,140000.0,2, ,AA,1,0,2.01906E+13,2.01906E+13,1400,Wait Condition,Run (2) ,190623,sebl5109_optima_deductions.sh,SEBLJ5109a,SEBLG407@SDHN5569,4c40x,25485,SEBLG407@SDHN5569
31,0,140005.0,1, ,AA,1,0,2.01906E+13,2.01906E+13, ,Wait Condition,Run (2) ,190623,sebl5109_optima_deductions.sh,SEBLJ5109b,SEBLG407@SDHN5569,4c40y,27093,SEBLG407@SDHN5569
159,0,130000.0,1, ,AA,1,0,2.01906E+13,2.01906E+13,1300,Wait Condition,Run (3) ,190623,sebl5109_optima_deductions.sh,SEBLJ5109c,SEBLG410@SDHN5569,4c3oy,20564,SEBLG410@SDHN5569
45,0,73000.0,1, ,AA,1,0,2.01906E+13,2.01906E+13,730,Wait Condition,Run (3) ,190623,sebl5109_optima_deductions.sh,SEBLJ5109d,SEBLG408@SDHN5569,4c3ki,20523,SEBLG408@SDHN5569
51,0,73000.0,1, ,AA,1,0,2.01906E+13,2.01906E+13,730,Wait Condition,Run (3) ,190623,sebl5109_optima_deductions.sh,SEBLJ5109u,SEBLG409@SDHN5569,4c3mz,20547,SEBLG409@SDHN5569
180606,0,100000.0,2804, ,AA,0,0,2.01906E+13,2.01906E+13,1000,Ended OK,Run (2) ,190623,sebl5111_optima_off_inv.sh,SEBLJ5111a,SEBLG407@SDHN5569,4c40z,700,SEBLG407@SDHN5569
1600,0,102805.0,7, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5112_tfm_off_inv_upd.bat,SEBLJ5112a,SEBLG407@-SIEBEL016,4c44z,9544,SEBLG407@-SIEBEL016
284,0,94437.0,56, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5113_optima_ap_pay.sh,SEBLJ5113a,SEBLG407@SDHN5569,4c410,5348,SEBLG407@SDHN5569
3894,0,200039.0,16, ,AA,0,0,2.01906E+13,2.01906E+13,1230,Ended OK,Run (2) ,190623,sebl5113_optima_ap_pay.sh,SEBLJ5113b,SEBLG410@SDHN5569,4c3oz,12123,SEBLG410@SDHN5569
2739,0,143000.0,55, ,AA,0,0,2.01906E+13,2.01906E+13,1430,Ended OK,Run (2) ,190623,sebl5113_optima_ap_pay.sh,SEBLJ5113c,SEBLG408@SDHN5569,4c3kj,16357,SEBLG408@SDHN5569
2627,0,143000.0,31, ,AA,0,0,2.01906E+13,2.01906E+13,1430,Ended OK,Run (2) ,190623,sebl5113_optima_ap_pay.sh,SEBLJ5113u,SEBLG409@SDHN5569,4c3n0,16356,SEBLG409@SDHN5569
500,0,94545.0,6, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5114_tfm_ap_payments.bat,SEBLJ5114a,SEBLG407@-SIEBEL016,4c451,9500,SEBLG407@-SIEBEL016
700,0,200056.0,7, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5114_tfm_ap_payments.bat,SEBLJ5114b,SEBLG410@-SIEBEL012,4c3fl,18120,SEBLG410@-SIEBEL012
1000,0,143056.0,9, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5114_tfm_ap_payments.bat,SEBLJ5114c,SEBLG408@-SIEBEL014,4c3i0,11104,SEBLG408@-SIEBEL014
500,0,143031.0,6, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5114_tfm_ap_payments.bat,SEBLJ5114u,SEBLG409@-SIEBEL018,4c3td,5868,SEBLG409@-SIEBEL018
166,0,41542.0,2, ,AA,1,0,2.01906E+13,2.01906E+13,405,Wait Condition,Run (12) ,190623,sebl5117_optima_off_invext.sh,SEBLJ5117a,SEBLG407@SDHN5569,4c411,9587,SEBLG407@SDHN5569
118,0,51009.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5118_optima_add_gtin.sh,SEBLJ5118a,SEBLG407@SDHN5569,4c412,20368,SEBLG407@SDHN5569
281,0,161603.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5118_optima_add_gtin.sh,SEBLJ5118c,SEBLG408@SDHN5569,4c3kk,5724,SEBLG408@SDHN5569
136,0,183258.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5118_optima_add_gtin.sh,SEBLJ5118u,SEBLG409@SDHN5569,4c3n1,13116,SEBLG409@SDHN5569
40,0,41543.0,1, ,AA,0,0,2.01906E+13,2.01906E+13,400,Ended OK,Run (2) ,190623,sebl5119_optima_SVP_global.sh,SEBLJ5119a,SEBLG407@SDHN5569,4c413,15039,SEBLG407@SDHN5569
38,0,41532.0,1, ,AA,0,0,2.01906E+13,2.01906E+13,410,Ended OK,Run (2) ,190623,sebl5119_optima_SVP_global.sh,SEBLJ5119b,SEBLG410@SDHN5569,4c3p1,14746,SEBLG410@SDHN5569
61827,0,93641.0,746, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5121_optima_post_oi.sh,SEBLJ5121a,SEBLG407@SDHN5569,4c414,18372,SEBLG407@SDHN5569
8911,0,93409.0,247, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5121_optima_post_oi.sh,SEBLJ5121b,SEBLG407@SDHN5569,4c415,17128,SEBLG407@SDHN5569
13074,0,200039.0,158, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5121_optima_post_oi.sh,SEBLJ5121c,SEBLG410@SDHN5569,4c3p2,12124,SEBLG410@SDHN5569
60016,0,140054.0,756, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5121_optima_post_oi.sh,SEBLJ5121d,SEBLG408@SDHN5569,4c3kl,28536,SEBLG408@SDHN5569
1662,0,140643.0,22, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5121_optima_post_oi.sh,SEBLJ5121u,SEBLG409@SDHN5569,4c3n2,4546,SEBLG409@SDHN5569
1700,0,94412.0,23, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5122_tfm_postoi_upd.bat,SEBLJ5122a,SEBLG407@-SIEBEL016,4c452,6060,SEBLG407@-SIEBEL016
1600,0,93655.0,23, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5122_tfm_postoi_upd.bat,SEBLJ5122b,SEBLG407@-SIEBEL016,4c453,9752,SEBLG407@-SIEBEL016
3500,0,200240.0,25, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5122_tfm_postoi_upd.bat,SEBLJ5122c,SEBLG410@-SIEBEL012,4c3fm,17616,SEBLG410@-SIEBEL012
2900,0,140857.0,32, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5122_tfm_postoi_upd.bat,SEBLJ5122d,SEBLG408@-SIEBEL014,4c3i1,3860,SEBLG408@-SIEBEL014
2400,0,140712.0,23, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5122_tfm_postoi_upd.bat,SEBLJ5122u,SEBLG409@-SIEBEL018,4c3te,11416,SEBLG409@-SIEBEL018
3275,0,132523.0,24, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5123_optima_acc_cmp.sh,SEBLJ5123d,SEBLG410@SDHN5569,4c3p3,12197,SEBLG410@SDHN5569
686,0,94454.0,30, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5123_optima_acc_cmp.sh,SEBLJ5123j,SEBLG408@SDHN5569,4c3kn,20537,SEBLG408@SDHN5569
145580,0,122416.0,2946, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5127_optima_offinv_scl.sh,SEBLJ5127a,SEBLG407@SDHN5569,4c416,25219,SEBLG407@SDHN5569
141493,0,125622.0,3654, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5127_optima_offinv_scl.sh,SEBLJ5127b,SEBLG407@SDHN5569,4c417,7691,SEBLG407@SDHN5569
14347,0,220559.0,256, ,AA,0,0,2.01906E+13,2.01906E+13,2200,Ended OK,Run (2) ,190623,sebl5127_optima_offinv_scl.sh,SEBLJ5127c,SEBLG410@SDHN5569,4c3p4,6143,SEBLG410@SDHN5569
308990,0,163623.0,5413, ,AA,0,0,2.01906E+13,2.01906E+13,1600,Ended OK,Run (2) ,190623,sebl5127_optima_offinv_scl.sh,SEBLJ5127e,SEBLG408@SDHN5569,4c3ko,11175,SEBLG408@SDHN5569
17416,0,181000.0,58, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5127_optima_offinv_scl.sh,SEBLJ5127ue,SEBLG409@SDHN5569,4c3om,23380,SEBLG409@SDHN5569
4500,0,125524.0,58, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5128_tfm_sca_off_inv.bat,SEBLJ5128a,SEBLG407@-SIEBEL016,4c454,10448,SEBLG407@-SIEBEL016
6000,0,133509.0,54, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5128_tfm_sca_off_inv.bat,SEBLJ5128b,SEBLG407@-SIEBEL016,4c455,11036,SEBLG407@-SIEBEL016
9400,0,220854.0,106, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5128_tfm_sca_off_inv.bat,SEBLJ5128c,SEBLG410@-SIEBEL012,4c3fn,14232,SEBLG410@-SIEBEL012
7400,0,173122.0,105, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5128_tfm_sca_off_inv.bat,SEBLJ5128e,SEBLG408@-SIEBEL014,4c3i2,9168,SEBLG408@-SIEBEL014
5000,0,181058.0,59, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5128_tfm_sca_off_inv.bat,SEBLJ5128ue,SEBLG409@-SIEBEL018,4c3vl,10936,SEBLG409@-SIEBEL018
163,0,41543.0,2, ,AA,1,0,2.01906E+13,2.01906E+13,405,Wait Condition,Run (12) ,190623,sebl5129_optima_offscl_ext.sh,SEBLJ5129a,SEBLG407@SDHN5569,4c418,9586,SEBLG407@SDHN5569
182,0,43500.0,1, ,AA,1,0,2.01906E+13,2.01906E+13,435,Wait Condition,Run (12) ,190623,sebl5129_optima_offscl_ext.sh,SEBLJ5129c,SEBLG410@SDHN5569,4c3p5,12088,SEBLG410@SDHN5569
189,0,43500.0,1, ,AA,1,0,2.01906E+13,2.01906E+13,435,Wait Condition,Run (12) ,190623,sebl5129_optima_offscl_ext.sh,SEBLJ5129e,SEBLG408@SDHN5569,4c3kp,12090,SEBLG408@SDHN5569
100,0,181157.0,1, ,AA,1,0,2.01906E+13,2.01906E+13,435,Wait Condition,Run (2) ,190623,sebl5129_optima_offscl_ext.sh,SEBLJ5129ue,SEBLG409@SDHN5569,4c3on,29284,SEBLG409@SDHN5569
240,0,150000.0,3, ,AA,0,0,2.01906E+13,2.01906E+13,1500,Ended OK,Run (2) ,190623,sebl5132_optima_offinv_cms.sh,SEBLJ5132u,SEBLG409@SDHN5569,4c3n3,4332,SEBLG409@SDHN5569
5400,0,150005.0,100, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5133_tfm_cms_off_inv.bat,SEBLJ5133u,SEBLG409@-SIEBEL018,4c3tf,6824,SEBLG409@-SIEBEL018
2800,0,140524.0,28, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5138_tfm_treasury_upd.bat,SEBLJ5138a,SEBLG407@-SIEBEL016,4c456,5868,SEBLG407@-SIEBEL016
2800,0,71542.0,29, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5138_tfm_treasury_upd.bat,SEBLJ5138b,SEBLG410@-SIEBEL012,4c3fo,3172,SEBLG410@-SIEBEL012
2400,0,184701.0,25, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5138_tfm_treasury_upd.bat,SEBLJ5138c,SEBLG408@-SIEBEL014,4c3i3,4296,SEBLG408@-SIEBEL014
2200,0,193942.0,24, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5138_tfm_treasury_upd.bat,SEBLJ5138u,SEBLG409@-SIEBEL018,4c3tg,9624,SEBLG409@-SIEBEL018
28901,0,140000.0,525, ,AA,0,0,2.01906E+13,2.01906E+13,1400,Ended OK,Run (2) ,190623,sebl5140_optima_treasury.sh,SEBLJ5140a,SEBLG407@SDHN5569,4c419,25489,SEBLG407@SDHN5569
520,0,71500.0,41, ,AA,0,0,2.01906E+13,2.01906E+13,715,Ended OK,Run (2) ,190623,sebl5140_optima_treasury.sh,SEBLJ5140b,SEBLG410@SDHN5569,4c3p6,8393,SEBLG410@SDHN5569
550,0,184143.0,45, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5140_optima_treasury.sh,SEBLJ5140c,SEBLG408@SDHN5569,4c3kq,12662,SEBLG408@SDHN5569
9769,0,193830.0,111, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5140_optima_treasury.sh,SEBLJ5140u,SEBLG409@SDHN5569,4c3n4,5695,SEBLG409@SDHN5569
240186,0,80000.0,3612, ,AA,0,0,2.01906E+13,2.01906E+13,800,Ended OK,Run (2) ,190623,sebl5191_dqdaily_bus_close.sh,SEBLJ5191a,SEBLG407@SDHN5569,4c42c,17519,SEBLG407@SDHN5569
17917,0,210000.0,230, ,AA,0,0,2.01906E+13,2.01906E+13,2100,Ended OK,Run (2) ,190623,sebl5191_dqdaily_bus_close.sh,SEBLJ5191b,SEBLG410@SDHN5569,4c3qo,17507,SEBLG410@SDHN5569
402594,0,154245.0,10349, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5191_dqdaily_bus_close.sh,SEBLJ5191c,SEBLG408@SDHN5569,4c3m6,1674,SEBLG408@SDHN5569
12839,0,152618.0,211, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5191_dqdaily_bus_close.sh,SEBLJ5191u,SEBLG409@SDHN5569,4c3o5,25663,SEBLG409@SDHN5569
1335496,0,120000.0,30816, ,AA,0,0,2.01906E+13,2.01906E+13,1200,Ended OK,Run (2) ,190623,sebl5192_dqdaily_ax_start.sh,SEBLJ5192a,SEBLG407@SDHN5569,4c42d,20580,SEBLG407@SDHN5569
0,0,260000.0,19, ,AA,0,0, , ,200,Wait Condition,,190623,sebl5192_dqdaily_ax_start.sh,SEBLJ5192b,SEBLG410@SDHN5569,4c3qp, ,SEBLG410@SDHN5569
0,0,211149.0,71816, ,AA,0,0, ,2.01906E+13, ,Executing,Run (2) ,190623,sebl5192_dqdaily_ax_start.sh,SEBLJ5192c,SEBLG408@SDHN5569,4c3m7,24669,SEBLG408@SDHN5569
92059,0,202647.0,1536, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5192_dqdaily_ax_start.sh,SEBLJ5192u,SEBLG409@SDHN5569,4c3o6,28506,SEBLG409@SDHN5569
36251,0,192514.0,557, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl52_optima_ff_daily.sh,SEBLJ52ux,SEBLG409@SDHN5569,4c3n5,2393,SEBLG409@SDHN5569
36017,0,121244.0,410, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5300_optima_shipmaster.sh,SEBLJ5300d,SEBLG410@SDHN5569,4c3p8,6853,SEBLG410@SDHN5569
32827,0,90000.0,606, ,AA,0,0,2.01906E+13,2.01906E+13,900,Ended OK,Run (2) ,190623,sebl5300_optima_shipmaster.sh,SEBLJ5300h,SEBLG408@SDHN5569,4c3kr,21369,SEBLG408@SDHN5569
16849,0,91636.0,1104, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5300_optima_shipmaster.sh,SEBLJ5300j,SEBLG408@SDHN5569,4c3ks,4669,SEBLG408@SDHN5569
16022,0,50000.0,252, ,AA,0,0,2.01906E+13,2.01906E+13,500,Ended OK,Run (2) ,190623,sebl5300_optima_shipmaster.sh,SEBLJ5300y,SEBLG409@SDHN5569,4c3n6,3415,SEBLG409@SDHN5569
128741,0,122043.0,1833, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5302_optima_merge_load.sh,SEBLJ5302d,SEBLG410@SDHN5569,4c3p9,139,SEBLG410@SDHN5569
8763,0,90626.0,850, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5302_optima_merge_load.sh,SEBLJ5302h,SEBLG408@SDHN5569,4c3kt,2331,SEBLG408@SDHN5569
2055,0,92735.0,147, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5302_optima_merge_load.sh,SEBLJ5302j,SEBLG408@SDHN5569,4c3ku,9215,SEBLG408@SDHN5569
16430,0,124533.0,149, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5303_optima_fundgnload.sh,SEBLJ5303d,SEBLG410@SDHN5569,4c3pa,9158,SEBLG410@SDHN5569
526,0,93449.0,36, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5303_optima_fundgnload.sh,SEBLJ5303j,SEBLG408@SDHN5569,4c3kw,10335,SEBLG408@SDHN5569
103100,0,124736.0,1308, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5304_tfm_shp_init_upd.bat,SEBLJ5304d,SEBLG410@-SIEBEL012,4c3fp,16144,SEBLG410@-SIEBEL012
9000,0,93526.0,235, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5304_tfm_shp_init_upd.bat,SEBLJ5304j,SEBLG408@-SIEBEL014,4c3i5,3656,SEBLG408@-SIEBEL014
39306,0,130126.0,455, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5305_optima_fundgncalc.sh,SEBLJ5305d,SEBLG410@SDHN5569,4c3pb,16609,SEBLG410@SDHN5569
7810,0,93808.0,225, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5305_optima_fundgncalc.sh,SEBLJ5305j,SEBLG408@SDHN5569,4c3ky,13167,SEBLG408@SDHN5569
122600,0,130637.0,1607, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5306_tfm_shp_fund_imp.bat,SEBLJ5306d,SEBLG410@-SIEBEL012,4c3fq,17896,SEBLG410@-SIEBEL012
9300,0,94029.0,215, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5306_tfm_shp_fund_imp.bat,SEBLJ5306j,SEBLG408@-SIEBEL014,4c3i7,10844,SEBLG408@-SIEBEL014
7457,0,132314.0,100, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5307_optima_fundgnupd.sh,SEBLJ5307d,SEBLG410@SDHN5569,4c3pc,7762,SEBLG410@SDHN5569
3323,0,94250.0,108, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5307_optima_fundgnupd.sh,SEBLJ5307j,SEBLG408@SDHN5569,4c3l0,17697,SEBLG408@SDHN5569
8300,0,132420.0,100, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5308_tfm_shp_fund_upd.bat,SEBLJ5308d,SEBLG410@-SIEBEL012,4c3fr,16924,SEBLG410@-SIEBEL012
4500,0,94400.0,44, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5308_tfm_shp_fund_upd.bat,SEBLJ5308j,SEBLG408@-SIEBEL014,4c3i9,9680,SEBLG408@-SIEBEL014
408,0,134140.0,5, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5317_optima_child_upd.sh,SEBLJ5317d,SEBLG410@SDHN5569,4c3pd,24814,SEBLG410@SDHN5569
