CTRLM_TABLE_NAME,JOB_NAME,SCRIPT_NAME,DESCRIPTION,CRITICAL_LONG_RUN_JOBS_FLAG,THRESHOLD_RUN_TIME,CRITICAL_NOT_STARTED_JOBS_FLAG,FROM_TIME,THRESHOLD_START_TIME,EXCLUDE_JOBS_FLAG,FAIL_FLAG,TEAM_NAME,SNOW_WORK_GROUP,MIR3_WORK_GROUP,REGION,APPLICATION,JOB_TYPE
SEBLG410@-SIEBEL112,SEBLJ5735b,sebl5735_tfm_fund_rate_upd.bat,Optima Fund Rate NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5745b,sebl5745_tfm_del_brdsplit.bat,Optima Brandsplit Delete NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5752c,sebl5752_tfm_sca_rev_oi.bat,Optima On Invoice Reverse Scalable NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5765b,sebl5765_tfm_autogtin_wf.bat,Optima Auto Add GTIN Workflow,Y,40,N,,0500,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5900b,sebl5900_tfm_wf_accrflg.bat,Optima Accrual Flag Workflow,Y,40,N,0100,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5900b,sebl5900_tfm_wf_accrflg.bat,Optima Accrual Flag Workflow,Y,40,N,1900,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5900b,sebl5900_tfm_wf_accrflg.bat,Optima Accrual Flag Workflow,Y,40,N,1300,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5901b,sebl5901_tfm_wf_pricelist.bat,Optima Pricelist Workflow,Y,40,N,0100,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5901b,sebl5901_tfm_wf_pricelist.bat,Optima Pricelist Workflow,Y,40,N,1900,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5901b,sebl5901_tfm_wf_pricelist.bat,Optima Pricelist Workflow,Y,40,N,1300,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5903b,sebl5903_tfm_wf_adj_mail.bat,Optima Adjustment E-mail Workflow,Y,40,N,0600,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5905b,sebl5905_tfm_wf_interflg.bat,Oninvoice Interface Flag Workflow,Y,40,N,2200,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5906b,sebl5906_tfm_wf_fundgrp.bat,Optima Inactive Funds Groups Workflow,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5911b,sebl5911_tfm_pmnts_email.bat,Optima Payments E-Mail Workflow,Y,40,N,0300,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5911b,sebl5911_tfm_pmnts_email.bat,Optima Payments E-Mail Workflow,Y,40,N,1430,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5911b,sebl5911_tfm_pmnts_email.bat,Optima Payments E-Mail Workflow,Y,40,N,2000,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5912b,sebl5912_tfm_promo_email.bat,Optima Promotions E-Mail Workflow,Y,40,N,0300,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5912b,sebl5912_tfm_promo_email.bat,Optima Promotions E-Mail Workflow,Y,40,N,1430,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5912b,sebl5912_tfm_promo_email.bat,Optima Promotions E-Mail Workflow,Y,40,N,2000,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5913b,sebl5913_tfm_promo_notifi.bat,Optima Promotion Notification E-Mail Workflow,Y,40,N,0005,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5920b,sebl5920_tfm_wf_oneup.bat,Oneup Manager E-mail Workflow,Y,40,N,0015,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5921b,sebl5921_tfm_wf_oiexec.bat,OI Exceeded Email Workflow,Y,40,N,0020,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5922b,sebl5922_tfm_wf_prmoapprov.bat,Promotion Approval to Owner Email Workflow,Y,40,N,0030,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ5923b,sebl5923_rev_promo_notifi.bat,Reverse Promotion Notification E-mail Workflow,N,60,N,1800,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ1011ca,sebl1011_export_user.bat,Anaplan Users Export NT Job,N,60,N,1800,,Y,N,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ1012ca,sebl1012_import_user_sat.bat,Anaplan Users Satellite Import NT Job,N,60,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ1013ca,sebl1013_snapshot_user.bat,Anaplan Users Snapshot NT Job,N,60,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ1014ca,sebl1014_user_access.bat,Anaplan Users Access NT Job,N,60,N,1900,,Y,N,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001ca,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Hierarchy NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001cb,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Attributes NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001cc,sebl2001_imp_opt_anaplan.bat,Anaplan Product Hierarchy NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001cd,sebl2001_imp_opt_anaplan.bat,Anaplan Product Attributes NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001ce,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Details NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001cg,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Adjustment Transfers NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001ch,sebl2001_imp_opt_anaplan.bat,Anaplan Sufficiency Report NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001ci,sebl2001_imp_opt_anaplan.bat,Anaplan Promotion SID NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001cj,sebl2001_imp_opt_anaplan.bat,Anaplan Promo Volume NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001ck,sebl2001_imp_opt_anaplan.bat,Anaplan Optima Actual Payments NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001cl,sebl2001_imp_opt_anaplan.bat,Anaplan RVC NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001cm,sebl2001_imp_opt_anaplan.bat,Anaplan Shipment Volume NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001cn,sebl2001_imp_opt_anaplan.bat,Anaplan Sysdate NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001co,sebl2001_imp_opt_anaplan.bat,Anaplan Users import NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001cp,sebl2001_imp_opt_anaplan.bat,Anaplan Promo Error Report NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2002ca,sebl2002_imp_hub_anaplan.bat,Anaplan Anaplan Satellite BR NB Jhb,Y,60,N,0500,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2003ca,sebl2003_ana_ffm_lock.bat,Anaplan FFM Lock BR NT Job,N,60,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2005ca,sebl2005_exp_anaplan_opt.bat,Anaplan Export Download NT Job,Y,40,N,2000,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2005cb,sebl2005_exp_anaplan_opt.bat,Anaplan SVP NT Job,Y,40,N,0830,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2015ca,sebl2015_tfm_wf_ana_rcsv.bat,Anaplan to Optima Workflow,Y,40,N,,,Y,N,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2016ca,sebl2016_tfmwfana_rtsvol.bat,Anaplan TSP Staging Data NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2017ca,sebl2017_ana_usr_security.bat,Anaplan Users Security NT Job,N,60,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2018ca,sebl2018_Promo_Acc_Del.bat,Anaplan Deletion into Import Hub NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2019ca,sebl2019_imp_hub_anaplan.bat,Anaplan Import Hub NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2220ca,sebl2220_handshake.bat,Anaplan Handshake NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2222ca,sebl2222_snapshot.bat,Anaplan Snapshot NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001cfz,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Products NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001caf,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Hierarchy NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001cbf,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Attributes NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001ccf,sebl2001_imp_opt_anaplan.bat,Anaplan Product Hierarchy NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001cdf,sebl2001_imp_opt_anaplan.bat,Anaplan Product Attributes NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001cef,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Details NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001cff,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Products NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001cgf,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Adjustment Transfers NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001ckf,sebl2001_imp_opt_anaplan.bat,Anaplan Optima Actual Payments NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2001clf,sebl2001_imp_opt_anaplan.bat,Anaplan RVC NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2221c,sebl2221_Act_Accept_Del.bat,Anaplan Activity Accepeted Delete NT Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@-SIEBEL112,SEBLJ2004c,sebl2004_suff_hubtosat.bat,Anaplan Sufficiency Satellite NT Job,N,60,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,NT
SEBLG410@ADLN5755,SEBLJ31bx,sebl31_tfm_bpt_mat_ref1.sh,BPT Refresh Materialized View1 Unix Job,N,60,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ32bx,sebl32_tfm_bpt_mat_ref2.sh,BPT Refresh Materialized View2 Unix Job,N,60,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5100e,sebl5100_optima_sid_io.sh,Optima SID-IO Unix Job,Y,40,N,1800,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5100f,sebl5100_optima_sid_io.sh,Optima SID-IO Unix Job,Y,40,N,0600,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5103c,sebl5103_optima_actuals.sh,Optima Upload Actuals Unix Job,Y,40,N,2330,2345,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5105c,sebl5105_optima_act_hdr.sh,Optima Actuals Payment Header UNIX Job,Y,40,N,,2350,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5107c,sebl5107_optima_cst_inv.sh,Optima Customer Invoice UNIX Job,Y,40,N,2000,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5113b,sebl5113_optima_ap_pay.sh,Optima Vendor Invoice Unix Job,Y,40,N,1230,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5113f,sebl5113_optima_ap_pay.sh,Optima Vendor Invoice Unix Job,Y,40,N,1815,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5121c,sebl5121_optima_post_oi.sh,Optima Post OI Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5123d,sebl5123_optima_acc_cmp.sh,Optima Accrual Comparison Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5123e,sebl5123_optima_acc_cmp.sh,Optima Accrual Comparison Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5123f,sebl5123_optima_acc_cmp.sh,Optima Accrual Comparison Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5125b,sebl5125_optima_custom_del.sh,Optima Customer Deletion Unix Job,Y,40,N,0700,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5127c,sebl5127_optima_offinv_scl.sh,Optima On Invoice Scalable Unix Job,Y,40,N,2200,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5129c,sebl5129_optima_offscl_ext.sh,Optima On Invoice Scalable Extract Unix Job,Y,40,N,0435,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5140b,sebl5140_optima_treasury.sh,Optima Treasury Unix Job,Y,40,N,0715,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ53dx,sebl53_optima_ship_load.sh,Optima Shipload Unix Job,Y,40,N,1200,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ53ex,sebl53_optima_ship_load.sh,Optima Shipload Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5300d,sebl5300_optima_shipmaster.sh,Optima Shipmaster Unix Job,Y,60,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5300e,sebl5300_optima_shipmaster.sh,Optima Shipmaster Unix Job,Y,40,N,1900,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5300f,sebl5300_optima_shipmaster.sh,Optima Shipmaster Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5302d,sebl5302_optima_merge_load.sh,Optima Merge Load Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5302e,sebl5302_optima_merge_load.sh,Optima Merge Load Unix Job,Y,60,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5302f,sebl5302_optima_merge_load.sh,Optima Merge Load Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5303d,sebl5303_optima_fundgnload.sh,Optima Shipment FundGen Load Unix Job,Y,50,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5303e,sebl5303_optima_fundgnload.sh,Optima Shipment FundGen Load Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5303f,sebl5303_optima_fundgnload.sh,Optima Shipment FundGen Load Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5305d,sebl5305_optima_fundgncalc.sh,Optima Shipment FunGenCalc Unix Job,Y,50,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5305e,sebl5305_optima_fundgncalc.sh,Optima Shipment FunGenCalc Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5305f,sebl5305_optima_fundgncalc.sh,Optima Shipment FunGenCalc Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5307d,sebl5307_optima_fundgnupd.sh,Optima Shipment FunGenUpdate Unix Job,Y,50,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5307e,sebl5307_optima_fundgnupd.sh,Optima Shipment FunGenUpdate Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5307f,sebl5307_optima_fundgnupd.sh,Optima Shipment FunGenUpdate Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5317d,sebl5317_optima_child_upd.sh,Optima Shipment Child Accrual Update Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5317e,sebl5317_optima_child_upd.sh,Optima Shipment Child Accrual Update Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5317f,sebl5317_optima_child_upd.sh,Optima Shipment Child Accrual Update Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5319d,sebl5319_optima_ciindxload.sh,Optima Shipment CI Index Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5321d,sebl5321_optima_mpa_load.sh,Optima Shipment MPA Unix Job,Y,50,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5321e,sebl5321_optima_mpa_load.sh,Optima Shipment MPA Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5321f,sebl5321_optima_mpa_load.sh,Optima Shipment MPA Unix Job,Y,40,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ5323e,sebl5323_optima_frcst_load.sh,Optima Shipment Fund Forecast Unix Job,Y,46,N,,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ2022bb,sebl2022_weekdays_stats.sh,Weekdays Gather Stats Unix Job,N,60,N,0200,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ2021ba,sebl2021_weekly_stats.sh,Weekly Gather Stats Unix Job,N,60,N,1000,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ2021bb,sebl2021_weekly_stats.sh,Weekly Gather Stats Unix Job,N,60,N,1700,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ2021bc,sebl2021_weekly_stats.sh,Weekly Gather Stats Unix Job,N,60,N,1700,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ2020bb,sebl2020_daily_stats.sh,Daily Gather Stats Unix Job,N,60,N,1100,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ2020bc,sebl2020_daily_stats.sh,Daily Gather Stats Unix Job,N,60,N,1100,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ2020bd,sebl2020_daily_stats.sh,Daily Gather Stats Unix Job,N,60,N,1100,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
SEBLG410@ADLN5755,SEBLJ2020be,sebl2020_daily_stats.sh,Daily Gather Stats Unix Job,N,60,N,1100,,N,Y,Optima LA,HPE_CDS_TFM_Optima_TX_L2,LATX,LA,Tx,Linux
